tweet_id,writer,post_date,body,comment_num,retweet_num,like_num,ticker_symbol,year,sentiment
947622745310945280,rfmulcahy,2018-01-01 00:17:23,My short average is 348...price is at 311...thanks for playing $TSLA,0,0,1,TSLA,2018,negative
947623433365463040,,2018-01-01 00:20:07,Updates on stocks from specstocks at SpeculatingStocks pulse. $FB $NFLX $TSLA $ULTA #stocks,0,0,0,TSLA,2018,neutral
947624142504955904,talesftf,2018-01-01 00:22:56,"That fully autonomous CA to NYC $TSLA drive (garage to garage) in 2017 was great! Oh wait, it didn‘t happen...",1,0,6,TSLA,2018,positive
947624680084656130,OptionAlarm,2018-01-01 00:25:04,"With past performance like this, how can you not sign up for a Free 7-day trial to http://ow.ly/oQ9p30hqkkY? Winning Option Swing Trades Since 2006  $BABA $GOOGL $TSLA $BIDU",0,0,0,TSLA,2018,positive
947626260284493824,talesftf,2018-01-01 00:31:21,"Damn, who’s tracking all those $TSLA executive departures now? It was a blast, thank you.",0,0,0,TSLA,2018,neutral
947627544957931521,talesftf,2018-01-01 00:36:27,"2025? More like 2018-2025. ~2020 lots of long-range EVs will hit the market (and by then, 150kW+ charging networks will also be available in all important car markets). $TSLA ? No more moat and (still) burning a lot of cash.",1,0,1,TSLA,2018,positive
947629181046837248,talesftf,2018-01-01 00:42:57,"“And then there’s the time that the steering wheel controls unexpectedly stopped working.” Yes, details. . $TSLA fanbois ignoring such major issues never fail to amaze me. The Tesla Model3 should most likely still be in internal testing, and not be sold to consumers...",1,0,0,TSLA,2018,positive
947629711416549376,OACtrading,2018-01-01 00:45:03,"If you are not making money in this market & want consistency, try our team http://ow.ly/pY3c30hqkb0   $SQ $NFLX $AMZN $AMD $TSLA $AAPL $GS",0,0,0,TSLA,2018,neutral
947633513377030146,theshredlounge,2018-01-01 01:00:10,WE ARE LIVE TOMORROW IN THE SHRED LOUNGE! LETS KICK OFF 2018 WITH FREE #STOCK and #CRYPTO Technical Analysis! THIS IS OUR YEAR TO FOCUS! COME HANGOUT SUNDAY-THURSDAY 10 PM EASTERN http://ow.ly/YjFN30hvKrt  $BTC $ETH $EOS $XRP $BCC $DASH $LTC $IOT $TSLA $NFLX $ADA $XMR $ETC $ETP,0,0,1,TSLA,2018,positive
947634267890307073,BitcoinLootbox,2018-01-01 01:03:10,Are You Bullish Or Bearish On #Tesla? Start #Trading $TSLA With #Bitcoin!http://ElixiumCapital.com/BTC-TSLA/ Fast & Secure Exchange! Up To 200:1 Leverage! Get Paid #Dividends For Holding Your Position! Earn Passive Income With Auto Copy Trading!#BTC #Crypto #Cryptocurrency,0,0,0,TSLA,2018,positive
947635277782310917,talesftf,2018-01-01 01:07:11,"How about the fully autonomous drive Elon Musk promised for 2017? Garage in CA to garage in NYC. Tick, tock... $TSLA",0,0,1,TSLA,2018,positive
947636994473103360,SP_Trades,2018-01-01 01:14:00,"As per the usual, February was another month of trading in the SharePlanner Splash Zone $FB $TSLA $GOOGL $GS $NFLX",0,0,0,TSLA,2018,negative
947637260178075648,OACtrading,2018-01-01 01:15:03,NOW OFFERING 7 Day FREE Trial to  options day trading team Room or $TWTR feed http://ow.ly/4DDZ30hqkb1$IBB $AAPL $NFLX $TSLA $AMZN $GOOGL,0,0,0,TSLA,2018,positive
947640134756859905,talesftf,2018-01-01 01:26:29,Issues of this magnitude are usually caught in internal testing - or there will be a very expensive recall coming down the road. That was my Model3 prediction for months (rushed release): The Model3 will either be delayed or there’s a high recall probability in 2018+. $TSLA,1,0,1,TSLA,2018,negative
947641910868537345,talesftf,2018-01-01 01:33:32,This $TSLA thread is worth reading (make sure to read the follow-up posts / replies as well)....,0,0,1,TSLA,2018,positive
947643375783677953,agbogard7,2018-01-01 01:39:21,"Rare candid photo citing on NYE!! With that limited edition, ‘The Boring Company’ hat on... @elonmusk #cheers $TSLA @TheBoringComp",0,0,0,TSLA,2018,positive
947645667593347078,talesftf,2018-01-01 01:48:28,Proofreading done by $TSLA spell checker / car QA. It’s all 100% ok.,0,0,0,TSLA,2018,positive
947646577551720449,SmallCaps33,2018-01-01 01:52:05,Genuine testimonials from satisfied super_trades subscribers! @profitly http://smq.tc/1GEVAGO $TSLA $LULU $BITA $TWTR,0,0,0,TSLA,2018,positive
947652361895469056,OACtrading,2018-01-01 02:15:04,"If you are not making money in this market & want consistency, try our team http://ow.ly/jZRx30hqkb2   $FB $NFLX $AMZN $NVDA $TSLA $AAPL $GS",0,0,0,TSLA,2018,neutral
947652884321259521,DayTradersGroup,2018-01-01 02:17:08,Beginners Guide to Trading Stock Options  - In December We Traded:  $TWTR $AMZN $TSLA $SPX $NVDA $PCLN &  more,0,3,2,TSLA,2018,positive
947657390572400640,CharlieBravo33,2018-01-01 02:35:03,I blame Prince Elon and $TSLA for screwing up the weather and freezing America. Nice going genius.,0,0,3,TSLA,2018,positive
947657405193601024,,2018-01-01 02:35:06,A list of free stock picks. $TWTR $TSLA $JMBA $EBAY $AMZN #stockpicks #stocks #stockmarket,0,1,1,TSLA,2018,positive
