tweet_id,writer,post_date,body,comment_num,retweet_num,like_num,ticker_symbol,year,sentiment
947619846124122113,Eric714,2018-01-01 00:05:51,How is $AAPL @Apple going to get me to buy a #HomePod for $350 when I have 3 $AMZN @amazonecho s that I love?,1,0,0,AAPL,2018,positive
947622772800450561,permabear_uk,2018-01-01 00:17:29,"$IBM settled -0.4% at $153.42, making for a 2017 decline of -4.0%. The stock does have a key m/t higher low of $137.75, and I am m/t bullish >200. If correct, implications for the $INDU across 2018. Superior alts: $CSCO $AAPL $INTC",0,0,1,AAPL,2018,positive
947623169241821184,patienttrading,2018-01-01 00:19:04,"$AAPL 2018, with 3 new handsets and possibly a subscription video-on-demand service.",1,1,3,AAPL,2018,positive
947626570226728960,TopTickrs,2018-01-01 00:32:35,"Start investing @RobinhoodApp and get a stock like $AAPL, $SHOP, or $BABA for FREE! Make sure to follow this link! #stocks http://share.robinhood.com/jonathm117",0,0,0,AAPL,2018,positive
947626976642248704,TopTickrs,2018-01-01 00:34:11,JOIN NOW! TALK STOCKS IN OUR GOAL ORIENTED CHAT ROOM AT http://TOPTICKERS.COM/STARTER $AAPL $TSLA $BTSC,0,0,0,AAPL,2018,neutral
947627468839628800,ShawMeriam,2018-01-01 00:36:09,"Join @RobinhoodApp and we'll both get a share of stock like $AAPL, $F, or $S for free. Make sure to use my link.http://share.robinhood.com/meriams",0,0,0,AAPL,2018,positive
947629696841285632,permabear_uk,2018-01-01 00:45:00,"Qualcomm $QCOM settled -3.5% at $64.02, but that still made for a 2017 gain of 2.0%. The company is still in flux, as a secondary higher bid (of around $80) from $AVGO seems probable. Superior alts: $INTC $AAPL $MU $NVDA",0,1,2,AAPL,2018,positive
947629711416549376,OACtrading,2018-01-01 00:45:03,"If you are not making money in this market & want consistency, try our team http://ow.ly/pY3c30hqkb0   $SQ $NFLX $AMZN $AMD $TSLA $AAPL $GS",0,0,0,AAPL,2018,neutral
947630332832092160,PortfolioBuzz,2018-01-01 00:47:32,"Imagine reading up on $Oil $AAPL $EURUSD concurrently on the same platform! http://cityfalcon.com/watchlists?assets=oil,%20aapl,%20eurusd…",0,0,0,AAPL,2018,neutral
947630419305947137,stockerblog,2018-01-01 00:47:52,What the #FAANG #stocks did in 2017Up 33% to 55%$FB $AAPL $AMZN $NFLX $GOOG,0,0,0,AAPL,2018,neutral
947632744531496960,bostonbuckeye10,2018-01-01 00:57:07,"Join @RobinhoodApp and we'll both get a share of stock like $AAPL, $F, or $S for free. Make sure to use my link.https://share.robinhood.com/matthea1143",0,0,1,AAPL,2018,positive
947634475785248770,Travz18,2018-01-01 01:03:59,"Join @RobinhoodApp and we'll both get a share of stock like $AAPL, $F, or $S for free. Make sure to use my link.https://share.robinhood.com/waynec125",0,0,0,AAPL,2018,positive
947634661051830278,PowerhedgeG,2018-01-01 01:04:44,The Case For Responsible Innovation $IYW $GOOG $GOOGL $AAPL $FB https://goo.gl/8dy881,0,0,0,AAPL,2018,positive
947635173713154049,EdyVision,2018-01-01 01:06:46,"Join @RobinhoodApp and we'll both get a share of stock like $AAPL, $F, or $S for free. Make sure to use my link.http://share.robinhood.com/edmaryr",0,0,1,AAPL,2018,positive
947636663395717120,stocknewstimes,2018-01-01 01:12:41,Bank of Hawaii Cuts Stake in Apple Inc. $AAPL http://ift.tt/2APDdRB,0,0,0,AAPL,2018,neutral
947637260178075648,OACtrading,2018-01-01 01:15:03,NOW OFFERING 7 Day FREE Trial to  options day trading team Room or $TWTR feed http://ow.ly/4DDZ30hqkb1$IBB $AAPL $NFLX $TSLA $AMZN $GOOGL,0,0,0,AAPL,2018,positive
947639575333277696,TopTickrs,2018-01-01 01:24:15,LEVEL UP! SHARE IDEAS IN OUR RESEARCH BASED CHAT ROOM AT http://TOPTICKERS.COM/STARTER $AAPL $INFI $MARA,0,0,0,AAPL,2018,neutral
947640208085749761,MobilePotpurri,2018-01-01 01:26:46,Looks like 2nd gen #AirPods coming late 2018 - #wearables $AAPL #iOS,0,2,0,AAPL,2018,negative
947640826502569987,ooohhhstyles,2018-01-01 01:29:14,"Join @RobinhoodApp and we'll both get a share of stock like $AAPL, $F, or $S for free. Make sure to use my link.http://share.robinhood.com/chrisc325",1,0,0,AAPL,2018,positive
947641040609083397,ExactOptionPick,2018-01-01 01:30:05,ACTIVE TRADERS Try one of these FREE trading guides:http://ow.ly/eq2p30hqjVk$NFLX $TSLA $AAPL $SBUX $GS $FB $AMZN $GOOGL $NVDA,0,0,0,AAPL,2018,positive
947646471385600000,fasoclick1980,2018-01-01 01:51:39,"Join @RobinhoodApp and we'll both get a share of stock like $AAPL, $F, or $S for free. Make sure to use my link.http://share.robinhood.com/salfok",0,0,0,AAPL,2018,positive
947646825439248385,MacHashNews,2018-01-01 01:53:04,"To Apple Fans around the World, Happy New Year 2018! http://dlvr.it/Q8NGbM #PatentlyApple $AAPL",0,0,0,AAPL,2018,positive
