tweet_id,writer,post_date,body,comment_num,retweet_num,like_num,ticker_symbol,year,sentiment
550447998577426433,UPBOptionMil,2015-01-01 00:26:44,2014 The Year in Review (Part II - THE END) http://optionmillionaires.com/stock-options-2014-rewind-year-review-part-iii-end/… $AAPL $GOOGL $SPY $VXX $X $USO $PCLN $BIDU $TLT,0,2,2,GOOGL,2015,neutral
550461555423584257,t_nathan95,2015-01-01 01:20:36,Prediction: $TWTR $GRPN $YELP are acquired as big tech ( $BABA $GOOGL $GOOG $YHOO) look to increase their shares in social media,0,0,1,GOOGL,2015,positive
550462670353494016,t_nathan95,2015-01-01 01:25:02,Prediction: PayPal post-spinoff and $PAY are no longer independent companies. They are bought by $GOOGL $V or $MA to compete with $AAPL pay,0,0,0,GOOGL,2015,neutral
550466497655877633,PBratbyOfficial,2015-01-01 01:40:14,"Trailing Stop taken out on my $GOOGL #trade taking my locked in profits, Read My Full Trade Diary for ALL to view http://ow.ly/GDYGz",0,0,0,GOOGL,2015,positive
550471417754845184,SentiQuant,2015-01-01 01:59:47,#SENTISHIFTUP $X $T $GOOGL $AMRN $UPIP $CNAT $GDX $DAX $CEMP $RXII #sentiquant 20141231 21:00:02:985,0,0,0,GOOGL,2015,neutral
550473769852997632,caroltheva,2015-01-01 02:09:08,How to put a continuous Iron condor trade http://bit.ly/AdvIronCo $AAPL $GOOGL $PCLN,0,0,0,GOOGL,2015,neutral
550479199144669184,ChuckDBrooks,2015-01-01 02:30:43,Tech Forecast: http://news.investors.com/technology/123114-732780-wearables-cloud-ott-tv-cybersecurity-big-in-2015-predictions.htm… #IBDNews via @IBDinvestors  $AAPL $MSFT $AMZN $GOOGL $NFLX $TMUS $T $VZ $HPQ $EMC $TWX $SNE $HD $TGT,0,0,2,GOOGL,2015,neutral
550513952820432897,TradeInTheZone,2015-01-01 04:48:49,Loved that $Googl ad,0,0,0,GOOGL,2015,positive
550537419012210688,Market_Screener,2015-01-01 06:22:03,"#Music Downloads Plummet in U.S., but Sales of Vinyl Records and Streaming Surge http://4-traders.com/GOOGLE-INC-9469/news/Music-Downloads-Plummet-in-US-but-Sales-of-Vinyl-Records-and-Streaming-Surge-19608982/… $GOOGL",0,0,0,GOOGL,2015,neutral
550541197421588480,NASDAQODUK,2015-01-01 06:37:04,"$GOOGL - Music Downloads Plummet in U.S., but Sales of Vinyl Records and Streaming Surge http://uk.advfn.com/news/DJN/2015/article/64950866?xref=newsalerttweet&adw=1126416…",0,0,0,GOOGL,2015,neutral
550541279642517504,wallstreetstock,2015-01-01 06:37:24,"$GOOGL - Music Downloads Plummet in U.S., but Sales of Vinyl Records and Streaming Surge http://ih.advfn.com/p.php?pid=nmona&article=64950866&xref=newsalerttweet&adw=1126416…",0,0,0,GOOGL,2015,neutral
550572313393913856,Sara20992,2015-01-01 08:40:43,"THE BINARY OPTIONS COMPETITION WIN $100,000 http://option.go2jump.org/SHRM34 $LNKD $AAPL $GOOGL $GOOLD #bones #options #forex #forextrading #Bonus",0,0,0,GOOGL,2015,positive
550589141201588225,BargainTrapper,2015-01-01 09:47:35,http://goo.gl/6XU0N0  SuperTrades student on track to $1 million profit 1st year trading! $IBB $BIB $BIIB $GOOGL $NFLX $IBM,0,0,0,GOOGL,2015,neutral
550602865690288128,Sara20992,2015-01-01 10:42:07,"THE BINARY OPTIONS COMPETITION WIN $100,000 http://option.go2jump.org/SHRM34  $LNKD $AAPL $GOOGL $GOOLD #bones #options #forex #forextrading #Bonus",0,0,0,GOOGL,2015,positive
