tweet_id,writer,post_date,body,comment_num,retweet_num,like_num,ticker_symbol,year,sentiment
682713776584396801,SeekingAlpha,2016-01-01 00:03:43,Netflix: 2016 Outlook - Slight Chance Of Shower http://seekingalpha.com/article/3785736-netflix-2016-outlook-slight-chance-of-shower?source=feed_f… $AMZN $DIS $DISH $LGF $SNE $TWX $GOOG $GOOGL $NFLX,0,4,1,GOOG,2016,negative
682720141625409538,PortfolioBuzz,2016-01-01 00:29:00,"Track trending assets in 1 watchlist $AAPL $DJIA $GOOG $NFLX $TWTR http://cityfalcon.com/watchlists?assets=$AAPL,$DJIA,$GOOG,$NFLX,$TWTR…",0,0,0,GOOG,2016,neutral
682720439886454784,traderjrae,2016-01-01 00:30:11,After analysis my top 10 picks for 2016 are $bmy $goog $msft $awk $rtn $swhc $vlo $v $wfm $amt,0,0,0,GOOG,2016,positive
682720914983784448,dpinsen,2016-01-01 00:32:05,Last time-stamped hedged portfolio for 2015. Hedged against >24% drop $AMZN $ATHN $GOOG $GOOGL $NFLX $NVDA $TAP,0,0,0,GOOG,2016,neutral
682721217778823168,rosnerstocks,2016-01-01 00:33:17,ABBV AbbVie Inc. Stock Message Boardhttp://dlvr.it/D8bT2Y$ABBV $GOOG $TBT $VUZI #ABBV #tradeideas #stock,0,0,0,GOOG,2016,neutral
682721805602320384,PortfolioBuzz,2016-01-01 00:35:37,Screen through high rated articles for US Tech Kings at once $AAPL $GOOG $FB http://cityfalcon.com/watchlists?name=US%20Tech%20Giants…,0,0,0,GOOG,2016,positive
682721885507973120,PortfolioArmor,2016-01-01 00:35:56,Last time-stamped hedged portfolio for 2015. Hedged against >24% drop $AMZN $ATHN $GOOG $GOOGL $NFLX $NVDA $TAP,0,0,0,GOOG,2016,neutral
682723448762679296,IHNewsDesk,2016-01-01 00:42:09,MO Altria Group Inc. Short Saleshttp://dlvr.it/D8bYsK$MO $KSS $UNG $GOOG #MO #tradeideas #stocks,0,0,0,GOOG,2016,neutral
682723855438376960,BinaryTrading13,2016-01-01 00:43:46,MO Altria Group Inc. Short Saleshttp://dlvr.it/D8bYsK$MO $KSS $UNG $GOOG #MO #tradeideas #stocks,0,0,0,GOOG,2016,neutral
682726124183547904,logicalgraphs,2016-01-01 00:52:47,2015-12-31 #trading top5s securities with an analysis of $GOOGlink: http://logicalgraphs.blogspot.com/2015/12/2015-12-31-trading-top-5s-securities.html…,0,1,0,GOOG,2016,neutral
682729509955747840,DayTradeWarrior,2016-01-01 01:06:14,Trading Students Find #Success: http://bit.ly/1IzhMnn $Z $X $AAPL $TWTR $MNKD $FB $GOOG $AXP $VLTC $BMRN $PFE $LLY,0,0,2,GOOG,2016,positive
682741892891721728,PortfolioBuzz,2016-01-01 01:55:26,"These assets are seeing a jump in tweets $AAPL $FB $GOOG $LULU $TWTR http://cityfalcon.com/watchlists?assets=$AAPL,$FB,$GOOG,$LULU,$TWTR…",0,0,0,GOOG,2016,neutral
682743068806766592,amigobulls,2016-01-01 02:00:07,"$IBM and $GOOG push for practical, operational quantum computers http://amigobulls.com/articles/ibm-alphabet-push-develop-practical-operational-quantum-computers…",0,0,0,GOOG,2016,neutral
682743224021041152,Maximum_Pain_cm,2016-01-01 02:00:44,$GOOG Max Pain = 765.00. Maturity = 12/31/2015.  Previous close = 758.88. http://maximum-pain.com/max-pain.aspx?s=GOOG&e=12/31/2015…,0,0,0,GOOG,2016,negative
682747069958852608,PortfolioBuzz,2016-01-01 02:16:00,"Gain from movement in these buzzing assets $AAPL $FB $GOOG $TWTR http://cityfalcon.com/watchlists?assets=$AAPL,$FB,$GOOG,$TWTR…",0,0,0,GOOG,2016,neutral
682747804121460736,dakotafinancial,2016-01-01 02:18:56,"Alphabet Inc $GOOG Major Shareholder Sells $26,149,620.64 in Stock http://ift.tt/1JN2W7T",0,0,0,GOOG,2016,positive
682748604218384388,TFMTrades,2016-01-01 02:22:06,$FANG Performace 2015:$FB         up   33%$AMZN   up 119%$NFLX     up 129%$GOOG   up  44%& $TWTR down -36%#pairsTrade IDEA ?,0,1,2,GOOG,2016,negative
682751967710572545,PortfolioBuzz,2016-01-01 02:35:28,"Tickers trending on TWTR in last 1 hour $AAPL $FB $GOOG $TWTR http://cityfalcon.com/watchlists?assets=$AAPL,$FB,$GOOG,$TWTR…",0,0,0,GOOG,2016,neutral
682752888335130624,PortfolioBuzz,2016-01-01 02:39:08,"Access curated tweets- high relevancy, less spam - US Tech Giants http://comparespreadbetting.com/compare?name=US%20Tech%20Giants… $AAPL $GOOG $MSFT $FB $TWTR",0,0,0,GOOG,2016,negative
682755913778769920,IHPosts2,2016-01-01 02:51:09,WMIH WMI Holdings Corp. Filingshttp://dlvr.it/D8d6kq$WMIH $DIA $CHR/B.TO $GOOG #WMIH #pennystocks #tradeideas,0,0,0,GOOG,2016,neutral
682756149800747009,PortfolioBuzz,2016-01-01 02:52:05,"Track trending assets in 1 watchlist $AAPL $FB $GOOG $SENSEX $TWTR http://cityfalcon.com/watchlists?assets=$AAPL,$FB,$GOOG,$SENSEX,$TWTR…",0,0,0,GOOG,2016,neutral
682765153163689984,aa_banjo,2016-01-01 03:27:52,$HRL $AMZN $PSA $GOOG $TAP $ATVI $TSN $NVDA $FSLR $FB $VRSN $NFLX - 2016 Current Positions,0,0,0,GOOG,2016,neutral
682765523101286400,TalkMarkets,2016-01-01 03:29:20,The Next Big Short—Jeff Bezos’ Brobdingnagian Bubble  $AMZN Also $GOOG  $MSFT  $NFLX  $ORCL  $FB http://goo.gl/qnFqaq,0,0,0,GOOG,2016,neutral
682767619766632450,graystoke,2016-01-01 03:37:40,"Not just mobile, Ben's work is meta thesis for the whole of tech. Req reading. $AAPL $GOOG $AMZN $FB $MSFT $TSLA ",0,0,2,GOOG,2016,positive
682768021262217216,Jim5011,2016-01-01 03:39:16,"ENB.TO Enbridge, Inc. Ex-Div Datehttp://dlvr.it/D8dPlf$ENB.TO $GICHSGFIN.IN $FDX $GOOG #ENB.TO #stock #stock",0,0,0,GOOG,2016,neutral
682768344181673985,Stock_Tracker1,2016-01-01 03:40:33,GICHSGFIN.IN GIC Housing Finance Ltd. Exchangehttp://dlvr.it/D8dV8y$GICHSGFIN.IN $PAAS $GOOG $TXMD #GICHSGFIN.IN #nasdaq #tradeideas,0,0,0,GOOG,2016,neutral
682768478604951552,leahanneta,2016-01-01 03:41:05,GOOG Alphabet Inc. - Class C Short Saleshttp://dlvr.it/D8dXCS$GOOG $XLB $XLK $HACK #GOOG #stocks #nasdaq,0,0,0,GOOG,2016,neutral
682769078302470144,BinaryTrading13,2016-01-01 03:43:28,RT https://twitter.com/leahanneta/status/682768478604951552… GOOG Alphabet Inc. - Class C Short Saleshttp://dlvr.it/D8dXCS$GOOG $XLB $XLK $HACK #GOOG #stocks #nasdaq,0,0,0,GOOG,2016,neutral
682771395848331264,PortfolioBuzz,2016-01-01 03:52:40,"Track trending assets in 1 watchlist $AAPL $FB $GOOG $SENSEX http://cityfalcon.com/watchlists?assets=$AAPL,$FB,$GOOG,$SENSEX…",0,0,0,GOOG,2016,neutral
682775722331664384,PortfolioBuzz,2016-01-01 04:09:52,"See why these assets are trending in 1 watchlist $AAPL $FB $GOOG $SENSEX http://cityfalcon.com/watchlists?assets=$AAPL,$FB,$GOOG,$SENSEX…",0,0,0,GOOG,2016,neutral
682781819981434880,PortfolioBuzz,2016-01-01 04:34:06,"These assets are seeing a jump in tweets $AAPL $FB $GOOG $RIO $SENSEX http://cityfalcon.com/watchlists?assets=$AAPL,$FB,$GOOG,$RIO,$SENSEX…",0,1,0,GOOG,2016,neutral
682783123348701184,clayton_dd,2016-01-01 04:39:16,GOOG Alphabet Inc. - Class C Message Board Postshttp://dlvr.it/D8f5Hp$GOOG $PLUG $HSU.TO $ECCA #GOOG #nasdaq #pennystocks,0,0,0,GOOG,2016,neutral
682785400541151232,lookn4wins,2016-01-01 04:48:19,SLW Silver Wheaton Corp. Prev Closehttp://dlvr.it/D8f8qW$SLW $GOOG $FDN $ETGIX #SLW #finance #share,0,0,0,GOOG,2016,neutral
682786591912271872,IHPosts,2016-01-01 04:53:03,XIU.TO iShares CDN S&P/TSX 60 Index Fund Yieldhttp://dlvr.it/D8f8TZ$XIU.TO $GOOG $JETS $FB #XIU.TO #finance #tradeideas,0,0,0,GOOG,2016,neutral
682787687657533440,TradeCNBC,2016-01-01 04:57:24,"Unreal how liberal  $GOOG ad just was Sell, they must no longer care about money @realDonaldTrump",0,0,0,GOOG,2016,neutral
