tweet_id,writer,post_date,body,comment_num,retweet_num,like_num,ticker_symbol,year,sentiment
550441509175443456,VisualStockRSRC,2015-01-01 00:00:57,"lx21 made $10,008  on $AAPL -Check it out! http://profit.ly/1MnD8s?aff=202 Learn #howtotrade http://bit.ly/1c1NljX $EXE $WATT $IMRS $CACH $GMO",0,0,1,AAPL,2015,neutral
550441672312512512,KeralaGuy77,2015-01-01 00:01:36,Insanity of today weirdo massive selling. $aapl bid up 45 cents after hours after non stop selling in trading hours,0,0,0,AAPL,2015,neutral
550443807834402816,i_Know_First,2015-01-01 00:10:05,Swing Trading: Up To 8.91% Return In 14 Days http://ow.ly/GDks0 #swingtrading #forecast #techstock $MWW $AAPL $TSLA,0,0,1,AAPL,2015,neutral
550443808606126081,aaplstocknews,2015-01-01 00:10:05,Swing Trading: Up To 8.91% Return In 14 Days http://ow.ly/GDkrL #swingtrading #forecast #techstock $MWW $AAPL $TSLA,0,0,1,AAPL,2015,neutral
550443809700851716,iknowfirst,2015-01-01 00:10:05,Swing Trading: Up To 8.91% Return In 14 Days http://ow.ly/GDkrW #swingtrading #forecast #techstock $MWW $AAPL $TSLA,0,0,1,AAPL,2015,neutral
550443857142611968,Cprediction,2015-01-01 00:10:16,Swing Trading: Up To 8.91% Return In 14 Days http://ow.ly/GDkrN #swingtrading #forecast #techstock $MWW $AAPL $TSLA,0,0,1,AAPL,2015,neutral
550443857595600896,iknowfirst_br,2015-01-01 00:10:17,Swing Trading: Up To 8.91% Return In 14 Days http://ow.ly/GDkrZ #swingtrading #forecast #techstock $MWW $AAPL $TSLA,0,0,1,AAPL,2015,neutral
550443857692078081,Gold_prediction,2015-01-01 00:10:17,Swing Trading: Up To 8.91% Return In 14 Days http://ow.ly/GDkrP #swingtrading #forecast #techstock $MWW $AAPL $TSLA,0,0,1,AAPL,2015,neutral
550443858010861568,IKFResearch,2015-01-01 00:10:17,Swing Trading: Up To 8.91% Return In 14 Days http://ow.ly/GDkrT #swingtrading #forecast #techstock $MWW $AAPL $TSLA,0,0,1,AAPL,2015,neutral
550444112328261632,GetAOM,2015-01-01 00:11:17,$UNP $ORCL $QCOM $MSFT $AAPL Top scoring mega caps right now at the end of 2014 on http://GetAOM.com,0,0,0,AAPL,2015,positive
550444969924653056,AppleNewsAAPL,2015-01-01 00:14:42,$AAPL Apple goes global with 'Start Something New' ad campaign http://bit.ly/1tof86M @MaximumPenny,0,0,1,AAPL,2015,positive
550444970738335744,espositooooo,2015-01-01 00:14:42,“@WSJ: Apple is being sued for falsely advertising the storage capacity of iPhones: http://on.wsj.com/13TL64c $AAPL” ,0,0,0,AAPL,2015,negative
550445066444369921,Bidnessetc,2015-01-01 00:15:05,Apple filed for its own stylus patent in 2010 http://buff.ly/1xA3Yjf $AAPL,0,0,0,AAPL,2015,positive
550445850170642432,JorelLaraKalel,2015-01-01 00:18:12,@CNBC 15 Top #trades for #2015 #FastMoney $TIF $AAPL $TGT $TWTR $BIDU $WYNN $IBM $EOG $APC http://stks.co/j1V7z  http://stks.co/h1VAV,0,0,2,AAPL,2015,positive
550447574285418497,btcgemini,2015-01-01 00:25:03,We searched through hundreds of charts and found 20 that perfectly capture 2014. Here they are http://stks.co/r1Dmb $AAPL $BABA $SPY,0,0,0,AAPL,2015,positive
550447850857828352,JorelLaraKalel,2015-01-01 00:26:09,Top 10 searched #stocks of #2014 $AAPL $FB $BABA $TSLA $BAC $GOOG $INTC $GE $TWTR $AMZN http://stks.co/g1V5S http://stks.co/h1VAb,0,0,2,AAPL,2015,positive
550447998577426433,UPBOptionMil,2015-01-01 00:26:44,2014 The Year in Review (Part II - THE END) http://optionmillionaires.com/stock-options-2014-rewind-year-review-part-iii-end/… $AAPL $GOOGL $SPY $VXX $X $USO $PCLN $BIDU $TLT,0,2,2,AAPL,2015,neutral
550448085789200384,MacHashNews,2015-01-01 00:27:05,Give your brain a workout with Squares – Challenging Puzzle Game http://dlvr.it/7zTvGm #AppAdvice $AAPL,0,0,0,AAPL,2015,positive
550450683309072384,10Xtrading,2015-01-01 00:37:24,Clay Trader Apple Inc. $AAPL Stock Chart Technical Analysis for 12-31-14http://stks.co/b1RA0,0,0,0,AAPL,2015,neutral
550452877466935296,TheTrendIsUp,2015-01-01 00:46:07,My biggest winner in 2014: Inverse Volatility ETF $XIVMy biggest loser in 2014: Apple $AAPL,1,0,0,AAPL,2015,neutral
550453087731982336,DCaptura,2015-01-01 00:46:57,"""http://iphone.appleinsider.com/articles/14/12/30/editorial-the-world-revolved-around-apple-inc-in-2014…"" .@DanielEran Awesome journalism as usual. #mustread $GOOG $AAPL",0,3,3,AAPL,2015,positive
550455384734183424,StocksThatDoubl,2015-01-01 00:56:05,Want alerts for momentum stocks about to run? SUBSCRIBE: http://BiloSelhi.com   $RDHL $AAPL $XOM $MSFT $INTC $AMZN,0,0,0,AAPL,2015,neutral
550456665607122944,t_nathan95,2015-01-01 01:01:10,Had a down day of -.66%. Worst performer was $AAPL down -1.9% and best was $SBUX up _.32%. #Performance #Transparency,0,0,0,AAPL,2015,negative
550459042787651584,petergo99037185,2015-01-01 01:10:37,"YR %,  /-, $TSLA  47.85%, $FB  42.77%, $TWTR -43.64%, $AAPL  37.72%, $GLD -2.19%, $SLV -19.51%, Wti Crude $OIL -41.11%, @NG.1 NatGas -33.12%",0,0,0,AAPL,2015,negative
550462028742414336,t_nathan95,2015-01-01 01:22:29,Prediction: $AAPL makes a huge acquisition (Similar to Beats deal; maybe $GPRO?) and begins to tap into its cash hoard,0,0,1,AAPL,2015,positive
550462670353494016,t_nathan95,2015-01-01 01:25:02,Prediction: PayPal post-spinoff and $PAY are no longer independent companies. They are bought by $GOOGL $V or $MA to compete with $AAPL pay,0,0,0,AAPL,2015,neutral
550462935932608512,StocksThatDoubl,2015-01-01 01:26:05,http://BiloSelhi.com subscribers alerted to 10-250% gain options. JOIN NOW $QQQ $AAPL ,0,0,0,AAPL,2015,neutral
