tweet_id,writer,post_date,body,comment_num,retweet_num,like_num,ticker_symbol,year,sentiment
947625869954174976,permabear_uk,2018-01-01 00:29:48,"Microsoft $MSFT settled +1.6% at $85.54, making for a 2017 gain of 40.7%. FPE 22s. Y 2.0%. NM 24.6%. M/t bullish, soft psy' $100. Any monthly close >100 will offer 125/30, viable as early as end 2018. If seen, then $INDU 30k is a given, with $COMPQ in the 9000s.",0,0,5,MSFT,2018,positive
947640317712281600,MobilePotpurri,2018-01-01 01:27:12,True. 2017 was a big year for #AI - $IBM $GOOG $MSFT  https://lnkd.in/g-fUJAK,0,2,0,MSFT,2018,positive
947654878402351104,OptionAlarm,2018-01-01 02:25:04,"With past performance like this, how can you not sign up for a Free 7-day trial to http://ow.ly/IdAf30hqkl1? Winning Option Swing Trades Since 2006  $AAPL $MSFT $NVDA $AMD",0,0,0,MSFT,2018,positive
947663724462137350,ExactOptionPick,2018-01-01 03:00:13,251 Profit-Packed Option Trades Yearly--Delivered to Your Inbox Daily--FREE! http://ow.ly/u3Sb30hqjVo  $AMZN $GOOGL $BABA $MSFT,0,0,0,MSFT,2018,neutral
947673358661021696,twt05,2018-01-01 03:38:30,"Top story: Permabear Doomster on Twitter: ""Microsoft $MSFT settled +1.6% at $85… https://twitter.com/i/web/status/947625869954174976…, see more http://tweetedtimes.com/v/4401?s=tnp",0,0,0,MSFT,2018,positive
947674847294959616,SpiderMan_3s,2018-01-01 03:44:25,$MSFT - finally cross $100 in 2018 #2018 #Predicciones2018,0,0,0,MSFT,2018,neutral
947677669847715840,dispatchtribune,2018-01-01 03:55:38,Voya Investment Management LLC Grows Stake in Microsoft Co. $MSFT http://ift.tt/2Cy0hTM,0,0,0,MSFT,2018,neutral
947679373892685826,stocknewstimes,2018-01-01 04:02:24,Bank of Hawaii Cuts Position in Microsoft Co. $MSFT http://ift.tt/2AHQvNU,0,0,0,MSFT,2018,neutral
947679743339565056,PortfolioBuzz,2018-01-01 04:03:52,"Stay ahead with Nasdaq 100 news, views & analysis $MSFT $AAPL $GOOG http://cityfalcon.com/watchlists?name=Nasdaq%20Tracker…",0,0,0,MSFT,2018,neutral
947682560150261766,OACtrading,2018-01-01 04:15:04,NOW OFFERING 7 Day FREE Trial to  options day trading team Room or $TWTR feed http://ow.ly/dLnv30hqkb7$MSFT $AAPL $NFLX $TSLA $AMZN $GOOGL,0,0,0,MSFT,2018,positive
947709023075405824,TheMarketsDaily,2018-01-01 06:00:13,Microsoft Co. $MSFT Given Consensus Rating of “Buy” by Brokerages http://zpr.io/np28d,0,0,0,MSFT,2018,neutral
947710375973269504,TranscriptDaily,2018-01-01 06:05:35,Microsoft Co. $MSFT Receives Average Rating of “Buy” from Brokerages http://ift.tt/2EtN5zN,0,0,0,MSFT,2018,negative
947711801076191232,AmericanBanking,2018-01-01 06:11:15,Analysts Give Average Rating of Buy to Microsoft $MSFT,0,0,0,MSFT,2018,negative
947720829005070336,RatingsNetwork,2018-01-01 06:47:08,Microsoft given $100.00 PT by Oppenheimer Holdings Inc.. buy rating. http://ift.tt/2lzjnRu $MSFT #MSFT,0,1,1,MSFT,2018,neutral
947720942284886016,AmericanBanking,2018-01-01 06:47:35,Microsoft given $100.00 PT by Oppenheimer Holdings Inc.. buy rating. http://ift.tt/2lzjnRu $MSFT #MSFT,0,0,0,MSFT,2018,neutral
947721667878547456,ConsumerFeed,2018-01-01 06:50:28,Microsoft given $100.00 PT by Oppenheimer Holdings Inc.. buy rating. http://ift.tt/2lzjnRu $MSFT #MSFT,0,0,0,MSFT,2018,neutral
947734198403649536,dispatchtribune,2018-01-01 07:40:15,"Lord Abbett & CO. LLC Sells 169,930 Shares of Microsoft Co. $MSFT http://ift.tt/2Cj0Zas",0,0,0,MSFT,2018,neutral
947744810051522560,dakotafinancial,2018-01-01 08:22:25,Microsoft $MSFT Upgraded to Buy at ValuEngine http://ift.tt/2CqxfYw,0,0,0,MSFT,2018,neutral
947745725315715073,ConsumerFeed,2018-01-01 08:26:03,Microsoft $MSFT Upgraded to Buy at ValuEngine http://ift.tt/2CqxfYw,0,0,0,MSFT,2018,neutral
947746924400119808,CFingraphs,2018-01-01 08:30:49,$MSFT http://demo.FinGraphs.com Pot. intermed top in Uptrend LONGERTERM Wly-Dly-Hly combo chart #Microsoft #trading,0,0,0,MSFT,2018,positive
947751311428214784,WatchlistN,2018-01-01 08:48:15,Microsoft Co. $MSFT Short Interest Update http://ift.tt/2Cv9EU5,0,0,0,MSFT,2018,neutral
947753292532027393,LongTermTrading,2018-01-01 08:56:08,http://smq.tc/1faIzc0 <-- Exciting new @profitly guru! This guy is goina be huge! $VLTC $VGGL $AMZN $MSFT,0,0,1,MSFT,2018,positive
947766101898940417,PortfolioBuzz,2018-01-01 09:47:01,"Stay ahead with Nasdaq 100 news, views & analysis $MSFT $AAPL $GOOG http://cityfalcon.com/watchlists?name=Nasdaq%20Tracker…",0,0,0,MSFT,2018,neutral
947781582433280001,dailypoliticaln,2018-01-01 10:48:32,Microsoft Co. $MSFT is Reliance Trust Co. of Delaware’s 4th Largest Position http://ift.tt/2DHDVOX,0,0,0,MSFT,2018,neutral
947781959278907392,ChartMill,2018-01-01 10:50:02,Impressive setup for  $MSFT on http://stockcharts.chartmill.com/u/SyxWvf9DXz #2K18 #screenshotsaturday,0,2,0,MSFT,2018,positive
947782299994808320,ConsumerFeed,2018-01-01 10:51:23,Microsoft Co. $MSFT Shares Sold by Mcrae Capital Management Inc. http://ift.tt/2lxxRC3,0,0,0,MSFT,2018,neutral
947782506421587970,dakotafinancial,2018-01-01 10:52:13,Microsoft Co. $MSFT Shares Sold by Mcrae Capital Management Inc. http://ift.tt/2lxxRC3,0,0,0,MSFT,2018,neutral
947782790585733122,TickerReport,2018-01-01 10:53:20,Nationwide Fund Advisors Has $404.24 Million Stake in Microsoft Co. $MSFT http://ift.tt/2CydDPS,0,0,0,MSFT,2018,neutral
947782794008236034,WatchlistN,2018-01-01 10:53:21,Mizuho Securities USA LLC Takes Position in Microsoft Co. $MSFT http://ift.tt/2C5LA9n,0,0,0,MSFT,2018,neutral
947783290110578690,TickerReport,2018-01-01 10:55:19,Nationwide Fund Advisors Has $404.24 Million Stake in Microsoft Co. $MSFT http://ift.tt/2zWdl2p,0,0,0,MSFT,2018,neutral
947785078322671616,PortfolioBuzz,2018-01-01 11:02:26,Monitor your watchlist of assets for tweets - US Tech Giants http://comparespreadbetting.com/compare?name=US%20Tech%20Giants… $AAPL $GOOG $MSFT $FB,0,0,0,MSFT,2018,neutral
947791426787725312,wosaikeneriki,2018-01-01 11:27:39,"Bailard Has Lifted Microsoft $MSFT Stake by $342,842 http://bzweekly.com/bailard-has-lifted-microsoft-msft-stake-by-342842-stock-value-rose-genesee-valley-trust-company-cut-regeneron-pharmaceuticals-regn-stake-as-valuation-rose/…",0,0,0,MSFT,2018,neutral
947792305506930688,CFingraphs,2018-01-01 11:31:09,$MSFT http://demo.FinGraphs.com Pot. pullback in Downtrend INTRAWEEK 60m-15m-4m combo chart #Microsoft #Stocks,0,0,0,MSFT,2018,neutral
947792950603452416,wosaikeneriki,2018-01-01 11:33:43,Bill & Melinda Gates Foundation Trust Cut Its Microsoft $MSFT Holding as Market Valuation Rose ...,0,0,0,MSFT,2018,positive
947796390448689152,stocknewstimes,2018-01-01 11:47:23,Somewhat Favorable News Coverage Somewhat Unlikely to Affect Microsoft $MSFT Share Price http://ift.tt/2nJt8Rd,0,0,0,MSFT,2018,negative
947810679997820929,wosaikeneriki,2018-01-01 12:44:10,Saratoga Research & Investment Management Has Decreased Its Microsoft Corp $MSFT Stake by $82.87 Million ...,0,0,0,MSFT,2018,negative
947811394946326530,PortfolioBuzz,2018-01-01 12:47:00,"Access curated tweets- high relevancy, less spam - US Tech Giants http://comparespreadbetting.com/compare?name=US%20Tech%20Giants… $AAPL $GOOG $MSFT $FB",0,0,0,MSFT,2018,negative
947818083426754560,WeekHerald,2018-01-01 13:13:35,Fisher Asset Management LLC Has $1.22 Billion Position in Microsoft Co. $MSFT http://ift.tt/2lAedok,0,0,0,MSFT,2018,neutral
947818085259587584,WeekHerald,2018-01-01 13:13:35,Tarbox Family Office Inc. Raises Holdings in Microsoft Co. $MSFT http://ift.tt/2lvLCBe,0,0,0,MSFT,2018,neutral
947839949952479232,dispatchtribune,2018-01-01 14:40:28,Microsoft Co. $MSFT is Reliance Trust Co. of Delaware’s 4th Largest Position http://ift.tt/2lAgv6I,0,0,0,MSFT,2018,neutral
947839955031781376,dispatchtribune,2018-01-01 14:40:29,Microsoft Co. $MSFT Shares Bought by Handelsbanken Fonder AB http://ift.tt/2lAgwri,0,0,0,MSFT,2018,neutral
947842122664873984,alphacharts365,2018-01-01 14:49:06,$MSFT worked off overbought conditions through time... basing above support... time to move,0,0,0,MSFT,2018,neutral
947844968353234944,TopStockAlerts1,2018-01-01 15:00:25,"$5,000 PROFIT FROM ONE OF OUR MEMBERSBEGIN YOUR YEAR TRADING WITH US:JOIN US AT:TEAMTOPSTOCKALERTS@GMAIL.COM$GM $KR $AMD $LUV $YELP $PYPL $BA $AMD $CAT $TSLA $RL $URBN $ATVI $DHR $C $AAPL $DWDP $MMP $SNAP $ITW $WM $NVDA $SLB $GOOGL $MSFT $FB $SPY $QQQ $IWM $EEM $V $FIT $X",1,0,1,MSFT,2018,positive
947847354484510721,PortfolioBuzz,2018-01-01 15:09:54,"Access curated tweets- high relevancy, less spam - US Tech Giants http://comparespreadbetting.com/compare?name=US%20Tech%20Giants… $AAPL $GOOGL $MSFT $FB",0,0,0,MSFT,2018,negative
947847605484183552,optioncharts,2018-01-01 15:10:53,$AAL $CMCSA $MSFT options have the largest change in price. Free options screener. http://bit.ly/2x1eipj,0,0,0,MSFT,2018,positive
