tweet_id,writer,post_date,body,comment_num,retweet_num,like_num,ticker_symbol,year,sentiment
550444112328261632,GetAOM,2015-01-01 00:11:17,$UNP $ORCL $QCOM $MSFT $AAPL Top scoring mega caps right now at the end of 2014 on http://GetAOM.com,0,0,0,MSFT,2015,positive
550455355134578688,BoilerWarrior,2015-01-01 00:55:58,"http://StockAviator.com....Top penny stocks, NYSE, and NASDAQ trades from the stock market today. +296% last week.   $KGC $ERBB $F $MSFT",0,0,0,MSFT,2015,neutral
550455384734183424,StocksThatDoubl,2015-01-01 00:56:05,Want alerts for momentum stocks about to run? SUBSCRIBE: http://BiloSelhi.com   $RDHL $AAPL $XOM $MSFT $INTC $AMZN,0,0,0,MSFT,2015,neutral
550466945061908482,The_Dumb_Money,2015-01-01 01:42:01,"IMHO, $MSFT shockingly remains MILDLY undervalued",1,0,0,MSFT,2015,negative
550468859879505921,UnderGradStocks,2015-01-01 01:49:38,@CNNMoney I like $MSFT with him in charge. He seems to encourage change and innovation which the company struggled with in the past,0,0,0,MSFT,2015,negative
550474898347290625,TweakTown,2015-01-01 02:13:37,H4LT group releases @Microsoft @Xbox One SDK online #infosec $MSFT http://tweaktown.to/1zSvw70,0,2,2,MSFT,2015,neutral
550475305602007040,InvestWall,2015-01-01 02:15:14,"Facebook, Apple, And Microsoft ganging up on Google - Business Insider http://ow.ly/GDeSt $FB, $AAPL, $GOOG, $MSFT #InvestWall",0,1,0,MSFT,2015,neutral
550479199144669184,ChuckDBrooks,2015-01-01 02:30:43,Tech Forecast: http://news.investors.com/technology/123114-732780-wearables-cloud-ott-tv-cybersecurity-big-in-2015-predictions.htm… #IBDNews via @IBDinvestors  $AAPL $MSFT $AMZN $GOOGL $NFLX $TMUS $T $VZ $HPQ $EMC $TWX $SNE $HD $TGT,0,0,2,MSFT,2015,neutral
550493870069678080,caroltheva,2015-01-01 03:29:00,Option Greeks are critical in Options trading http://bit.ly/OptGreek $IBM $MSFT $HPQ,0,0,0,MSFT,2015,neutral
550503273401417728,Stockaholics,2015-01-01 04:06:22,Our Penny Stock Picks Gained Over 968% In the Past 5 Weeks! Get our next pick early: http://tinyurl.com/p46mnk2 $XLF $F $FN $MSFT,0,0,0,MSFT,2015,negative
550505287682383872,Stockaholics,2015-01-01 04:14:23,Our Penny Stock Picks Gained Over 968% In the Past 5 Weeks! Get our next pick early: http://tinyurl.com/p46mnk2 $MSFT $ORCL $VOD,0,0,0,MSFT,2015,negative
