tweet_id,writer,post_date,body,comment_num,retweet_num,like_num,ticker_symbol,year,sentiment
550441732014223360,DozenStocks,2015-01-01 00:01:50,S&P100 #Stocks Performance $HD $LOW $SBUX $TGT $DVN $IBM $AMZN $F $APA $GM $MS $HAL $DIS $MCD $BMY $XOM  more@ http://12Stocks.com/sp100,0,0,0,AMZN,2015,positive
550447850857828352,JorelLaraKalel,2015-01-01 00:26:09,Top 10 searched #stocks of #2014 $AAPL $FB $BABA $TSLA $BAC $GOOG $INTC $GE $TWTR $AMZN http://stks.co/g1V5S http://stks.co/h1VAb,0,0,2,AMZN,2015,positive
550453172096217088,jakubhajost,2015-01-01 00:47:17,RT @SeekingAlpha: A Look At BlackBerry's Deals And Acquisitions In 2014 http://seekingalpha.com/article/2791275-a-look-at-blackberrys-deals-and-acquisitions-in-2014?source=feed_f… $AMZN $BBRY,0,0,0,AMZN,2015,neutral
550453624258965505,WSJ,2015-01-01 00:49:05,Jeff Bezos lost $7.4 billion in Amazon's worst year since 2008: http://on.wsj.com/1Acvuo6 $AMZN,21,139,57,AMZN,2015,negative
550453897714995200,GillesKLEIN,2015-01-01 00:50:10,Jeff Bezos lost $7.4 billion in #Amazon worst year since 2008 (Wall Street Journal) http://on.wsj.com/1Acvuo6  $AMZN,1,2,1,AMZN,2015,negative
550453940715016192,RickyJMarc,2015-01-01 00:50:21,Ouch. RT @WSJ: Jeff Bezos lost $7.4 billion in Amazon's worst year since 2008: http://bit.ly/1B6QAFJ $AMZN,0,0,0,AMZN,2015,negative
550454089151438848,napeterson208,2015-01-01 00:50:56,And I bet he has billions more! “@WSJ: Jeff Bezos lost $7.4 billion in Amazon's worst year since 2008: http://on.wsj.com/1Acvuo6 $AMZN”,0,0,0,AMZN,2015,negative
550454439950053377,DcSlumdog,2015-01-01 00:52:20,Jeff Bezos lost $7.4 billion in Amazon's worst year since 2008  ................................           http://on.wsj.com/1Acvuo6 $AMZN,0,0,0,AMZN,2015,negative
550455384734183424,StocksThatDoubl,2015-01-01 00:56:05,Want alerts for momentum stocks about to run? SUBSCRIBE: http://BiloSelhi.com   $RDHL $AAPL $XOM $MSFT $INTC $AMZN,0,0,0,AMZN,2015,neutral
550455644403167233,RiggyQueen,2015-01-01 00:57:07,"Jeff Bezos lost $7.4 billion in Amazon's worst year since 2008: http://on.wsj.com/1Acvuo6 $AMZN""",0,0,0,AMZN,2015,negative
550456184957067264,itassessors,2015-01-01 00:59:16,Jeff Bezos lost $7.4 billion in Amazon's worst year since 2008: http://on.wsj.com/1Acvuo6 $AMZN,0,0,0,AMZN,2015,negative
550458273850470401,OUDMG,2015-01-01 01:07:34,RT WSJ: Jeff Bezos lost $7.4 billion in Amazon's worst year since 2008: http://on.wsj.com/1Acvuo6  $AMZN,0,0,0,AMZN,2015,negative
550458700402413569,BoogieColin,2015-01-01 01:09:15,"Lol ""@WSJ: Jeff Bezos lost $7.4 billion in Amazon's worst year since 2008: http://on.wsj.com/1Acvuo6 $AMZN""",0,0,0,AMZN,2015,negative
550460180631011328,Maximum_Pain_cm,2015-01-01 01:15:08,$AMZN OI for maturity 01/02/2015. 275.00 Highest put. 320.00 Highest call. http://maximum-pain.com/open-interest.aspx?s=AMZN&e=01/02/2015…,0,0,0,AMZN,2015,neutral
550460947098505216,SoyTenochca,2015-01-01 01:18:11,"""@WSJ: Jeff Bezos lost $7.4 billion in Amazon's worst year since 2008: http://on.wsj.com/1Acvuo6 $AMZN"" @CaudilloAlf",0,1,1,AMZN,2015,negative
550463153499561984,BeMyMBA,2015-01-01 01:26:57,Whoa! @WSJ: Jeff Bezos lost $7.4 billion in Amazon's worst year since 2008: http://on.wsj.com/1Acvuo6 $AMZN,0,0,0,AMZN,2015,negative
550466341342543873,jferrell323,2015-01-01 01:39:37,"Weird, bc we signed up for Prime “@WSJ: Jeff Bezos lost $7.4 billion in Amazon's worst year since 2008: http://on.wsj.com/1Acvuo6 $AMZN”",0,0,0,AMZN,2015,negative
550466514487635969,caroltheva,2015-01-01 01:40:18,Get started in the markets with this Intro course http://bit.ly/IntroFin $AMZN $FB $TWTR,0,0,0,AMZN,2015,neutral
550467140688838656,andrewlabutka,2015-01-01 01:42:48,"@A_TRON3000 An idiot could run $AMZN at a profit, but only Bezos could run it at a loss. #ThatsACompliment",0,0,0,AMZN,2015,negative
550467297605713920,roadrunnergreg,2015-01-01 01:43:25,"World’s 400 Richest People Add $92-B In 2014: World’s 400 Richest People Add $92-B In 2014 $AMZN, $BABA, $BX, ... http://tinyurl.com/ne9rgyc",0,0,0,AMZN,2015,neutral
