tweet_id,writer,post_date,body,comment_num,retweet_num,like_num,ticker_symbol,year,sentiment
815350126705315840,HutchCPA_I,2017-01-01 00:13:13,it does for $AMZN  :),0,0,1,AMZN,2017,positive
815359719468597252,asymmetricalpha,2017-01-01 00:51:20,$AAPL $AMZN Buy the dip,0,1,0,AMZN,2017,neutral
815361804654153728,marketexclusive,2017-01-01 00:59:37,Analyst Activity – Robert W. Baird Reiterates Outperform on http://Amazon.com (NASDAQ:AMZN) http://marketexclusive.com/analyst-activity-robert-w-baird-reiterates-outperform-on-amazon-com-nasdaqamzn-13/56677/?utm_campaign=wp-twitter&utm_medium=twitter&utm_source=twitter… $AMZN,0,2,0,AMZN,2017,neutral
815369598358781952,markcarson161,2017-01-01 01:30:35,"$IBM Financials Updated Saturday, December 31, 2016 8:15:20 PM $AMZN $TSLA $CHK $TNA http://dlvr.it/N0tlHZ",0,1,0,AMZN,2017,neutral
815369600502091776,optioncharts,2017-01-01 01:30:36,$AMZN Max Pain is 760.00 for maturity 01/06/2017. Prev Close = 749.87.  http://bit.ly/2hTe1gC,0,0,0,AMZN,2017,neutral
815376296008175616,MYOFFICES,2017-01-01 01:57:12,An Angel investor said he doesn't invest in companies who have been around for a long time. I said well I guess you missed $appl & $Amzn,0,0,0,AMZN,2017,negative
815376904412794880,marketexclusive,2017-01-01 01:59:37,Analyst Activity – Robert W. Baird Reiterates Outperform on http://Amazon.com (NASDAQ:AMZN) http://marketexclusive.com/analyst-activity-robert-w-baird-reiterates-outperform-on-amazon-com-nasdaqamzn-14/56725/?utm_campaign=wp-twitter&utm_medium=twitter&utm_source=twitter… $AMZN,0,2,0,AMZN,2017,neutral
815377009396379648,Investopedia,2017-01-01 02:00:02,@amazon looks to the sky to build new warehouses. $AMZN,0,0,2,AMZN,2017,positive
815379747379249152,behindthetrades,2017-01-01 02:10:55,"10 things in tech you need to know today ( $TSLA, $MSFT, $AMZN, $TWTR ) http://bit.ly/2iLFJvX",0,0,0,AMZN,2017,neutral
815383928638939136,Crypto__Que,2017-01-01 02:27:32,"FY-2017-Q2 #infosec safe from ""#datamining""  from #newsflash is your #CloudComputing  secure!? are your @ApplePay/@AndroidPay? $AMZN?",0,0,0,AMZN,2017,positive
815389567415005184,Pennystocker1,2017-01-01 02:49:56,http://smq.tc/1IS1QJa <-- informative #stock #trading video on  @profitly $RHT $IWM $AMZN $CAG $PHM $IBB $PKI $TWX,0,0,0,AMZN,2017,neutral
815392001814167552,marketexclusive,2017-01-01 02:59:37,Analyst Activity – Robert W. Baird Reiterates Outperform on http://Amazon.com (NASDAQ:AMZN) http://marketexclusive.com/analyst-activity-robert-w-baird-reiterates-outperform-on-amazon-com-nasdaqamzn-15/56773/?utm_campaign=wp-twitter&utm_medium=twitter&utm_source=twitter… $AMZN,0,0,0,AMZN,2017,neutral
815395602888466432,Immuneadvisors,2017-01-01 03:13:55,Amazon's $AMZN patent on a flying warehouse for fulfillment of orders via drones http://usatoday.com/story/tech/news/2016/12/29/amazons-patent-flying-warehouse/95951942/…,0,1,1,AMZN,2017,neutral
815401939068338176,sllothest,2017-01-01 03:39:06,"$XLB Latest Headlines Updated Saturday, December 31, 2016 10:15:20 PM $AMZN $JO $TLT $UDN http://dlvr.it/N0vtpc",0,0,0,AMZN,2017,positive
815404354781880321,ChrisErice,2017-01-01 03:48:42,"It's so stressful to buy things at @BestBuy stores (w/ their backward processes). That's why @amazon is my ""best buy"" stock. $AMZN $BBY",0,0,2,AMZN,2017,positive
815405182162849793,OphirGottlieb,2017-01-01 03:51:59,http://finance.yahoo.com/news/amazon-fortifies-retail-channel-record-223805261.html…Amazon Fortifies Its Retail Channel With Record Echo Sales-$AMZN,0,1,1,AMZN,2017,neutral
815405715556802564,Drugdoctor2014,2017-01-01 03:54:06,$ICNB- Iconic Brands-HAPPY NEW YEAR Toast! $AMZN $TSLA $WMT $TGT $NVDA $SPY $GLD $EBAY $AAPL $FB $TWTR $GS $S $GOOG $DIS  $IBM $MSFT $BIDU,1,2,4,AMZN,2017,positive
815407108090757120,marketexclusive,2017-01-01 03:59:38,Analyst Activity – Robert W. Baird Reiterates Outperform on http://Amazon.com (NASDAQ:AMZN) http://marketexclusive.com/analyst-activity-robert-w-baird-reiterates-outperform-on-amazon-com-nasdaqamzn-16/56821/?utm_campaign=wp-twitter&utm_medium=twitter&utm_source=twitter… $AMZN,0,4,0,AMZN,2017,neutral
815411233545404416,TheStreet,2017-01-01 04:16:02,Why police think an Amazon Echo may help crack a murder case:  http://trib.al/tbQeX6S $AMZN,1,2,3,AMZN,2017,neutral
815422205752291328,marketexclusive,2017-01-01 04:59:38,Analyst Activity – Robert W. Baird Reiterates Outperform on http://Amazon.com (NASDAQ:AMZN) http://marketexclusive.com/analyst-activity-robert-w-baird-reiterates-outperform-on-amazon-com-nasdaqamzn-17/56869/?utm_campaign=wp-twitter&utm_medium=twitter&utm_source=twitter… $AMZN,0,0,0,AMZN,2017,neutral
815423520796770305,realwillmeade,2017-01-01 05:04:51,I have a call options trade with over 1000% return subscribe here to get it $NFLX $AMZN $FB $GOOG $AAPL $TSLA $MSFT http://optionwhale.com/premium-services/…,1,1,7,AMZN,2017,neutral
815427214523043840,marketexclusive,2017-01-01 05:19:32,Analyst Activity – Robert W. Baird Reiterates Outperform on http://Amazon.com (NASDAQ:AMZN) http://marketexclusive.com/analyst-activity-robert-w-baird-reiterates-outperform-on-amazon-com-nasdaqamzn-18/56910/?utm_campaign=wp-twitter&utm_medium=twitter&utm_source=twitter… $AMZN,0,2,1,AMZN,2017,neutral
815427360560476164,PBratbyOfficial,2017-01-01 05:20:07,#Drone Delivery Race Hots Up! $SVNDY #7Eleven Moves Ahead of $AMZN > Get latest News from by @TradeZer0 >> http://ow.ly/jlbH307zRgI #Stocks,0,1,0,AMZN,2017,positive
815438641686265856,ryantberning,2017-01-01 06:04:56,"The next gen communication tool of America. 100% safe. This is going to be bigger than $amzn, $aapl, $goog",1,2,1,AMZN,2017,positive
815457563990888448,bigbluecup721,2017-01-01 07:20:08,"$DRAM Stock Price Updated Sunday, January 1, 2017 01:15:19 AM $AMZN $TWLO $NVDA $MJNA http://dlvr.it/N0xvzs",0,1,1,AMZN,2017,neutral
815469884452859905,TheStreet,2017-01-01 08:09:05,Amazon received a patent for space-age technology that would bring deliveries to customers within minutes: http://trib.al/etEW690 $AMZN,0,13,8,AMZN,2017,neutral
815480766746558464,davidmoadel,2017-01-01 08:52:20,$SPY A special 2017 New Year's message.... https://youtube.com/watch?v=5ttUhzM5oVE&fmt=22… #stocks #stockmarket #investing #finance $QQQ $AAPL $AMZN $NFLX $FB $BABA,0,0,4,AMZN,2017,positive
